"","p.value","cor_estimate"
"ENSG00000167536",1.23157488058664e-32,0.956201429404802
"ENSG00000167548",5.17509126242404e-29,0.941179852423804
"ENSG00000167552",1.36141441467966e-28,0.939124877575383
"ENSG00000167565",7.14719596466842e-32,0.953401351975091
"ENSG00000167615",1.36134052161788e-27,0.933929596673776
"ENSG00000167658",1.51955250094305e-24,0.915069412929225
"ENSG00000167680",7.94212972735565e-32,0.953227708222174
"ENSG00000167740",5.70136521663898e-32,0.953771270129449
"ENSG00000167797",1.07519687704007e-30,0.948720644343165
"ENSG00000167815",2.14477614606708e-21,0.889569581748079
"ENSG00000167862",3.56139565778577e-26,0.9257661118538
"ENSG00000167863",1.81744356233779e-26,0.927530121631082
"ENSG00000167967",1.32560283184119e-30,0.948339686864118
"ENSG00000167981",1.09252080897191e-33,0.959779895095315
"ENSG00000167987",1.931902305025e-33,0.958965625010501
"ENSG00000167996",1.56089916387541e-25,0.921732884233073
"ENSG00000168000",7.05555809981918e-34,0.960393333997486
"ENSG00000168002",1.02853092654461e-31,0.952799219177656
"ENSG00000168003",4.35305440295253e-26,0.925231178749936
"ENSG00000168028",2.21068867952588e-26,0.927021039103621
"ENSG00000168036",9.19567249476645e-22,0.892924616686708
"ENSG00000168101",3.6457999766047e-29,0.941906299276169
"ENSG00000168214",2.34963445679852e-34,0.961894129014142
"ENSG00000168264",1.61780423979717e-29,0.943556015786642
"ENSG00000168288",2.45258290556934e-32,0.955125610022955
"ENSG00000168298",1.29591772875129e-30,0.948381037175662
"ENSG00000168394",8.41189665799049e-27,0.92949687903321
"ENSG00000168397",2.52281025286378e-30,0.947150481905672
"ENSG00000168488",1.2118553321598e-31,0.952525294114509
"ENSG00000168542",5.07376296950748e-32,0.953960970577255
"ENSG00000168610",3.42591530946381e-25,0.919495000996226
"ENSG00000168615",9.4396961151303e-35,0.963094799367142
"ENSG00000168653",5.29864820681951e-26,0.924703426731352
"ENSG00000168734",3.11426834115687e-35,0.964503113744115
"ENSG00000168765",1.19718697614198e-29,0.94415505409306
"ENSG00000168936",1.28985739762414e-24,0.915568495205173
"ENSG00000169021",1.74801319458528e-26,0.927630917011575
"ENSG00000169105",8.49329277456654e-33,0.956770804760273
"ENSG00000169169",5.13984823336057e-32,0.953939960218726
"ENSG00000169217",6.06058284072446e-31,0.949749111102441
"ENSG00000169255",5.99969519865988e-33,0.95729651175556
"ENSG00000169398",7.49858272476238e-34,0.960308473317062
"ENSG00000169504",2.02660314694333e-34,0.962091528095258
"ENSG00000169567",7.55758616202236e-24,0.910018232848096
"ENSG00000169660",8.56365564617911e-33,0.956758245793479
"ENSG00000169682",7.45891613064792e-29,0.940411751300686
"ENSG00000169714",3.3951959468896e-33,0.958143602458587
"ENSG00000169718",1.47859037530543e-27,0.933734884276786
"ENSG00000169738",4.51958976677409e-27,0.931042541923821
"ENSG00000169764",7.00768655691005e-25,0.917399720954999
"ENSG00000169813",1.97543699648471e-26,0.927313920703804
"ENSG00000169855",1.50476723435529e-29,0.943700721731025
"ENSG00000169905",1.21900274937771e-32,0.956217253338364
"ENSG00000169964",2.27076020853652e-30,0.947346906392808
"ENSG00000169967",1.30879994556122e-33,0.959523674710558
"ENSG00000170027",1.50087714708156e-29,0.943705886089507
"ENSG00000170035",2.31680014648825e-32,0.95521557545009
"ENSG00000170248",1.51574216085354e-32,0.955879992966994
"ENSG00000170266",5.99443047899337e-36,0.966495457221552
"ENSG00000170291",1.81389614933727e-32,0.955600025056541
"ENSG00000170296",2.45093410122209e-28,0.937839728490777
"ENSG00000170315",1.09395421332323e-18,0.861141456540971
"ENSG00000170345",3.26074953327043e-33,0.958203061425168
"ENSG00000170348",7.8327279681508e-32,0.953250584172466
"ENSG00000170412",1.1744621587269e-32,0.956274609260029
"ENSG00000170445",5.56979577176357e-31,0.949898812551293
"ENSG00000170473",3.27227294929893e-32,0.954667300700595
"ENSG00000170515",5.97693796939111e-33,0.957302223558514
"ENSG00000170540",2.82385909098645e-33,0.958414055575359
"ENSG00000170606",4.06838847160472e-29,0.941679851389873
"ENSG00000170633",1.32822695566902e-32,0.956084734412942
"ENSG00000170634",7.08238543752323e-33,0.957046399326827
"ENSG00000170759",1.96662654604561e-30,0.947614033265073
"ENSG00000170854",3.2705886844989e-27,0.931833381241785
"ENSG00000170873",1.08293681834535e-34,0.962916469157689
"ENSG00000170889",1.11147339241133e-19,0.872386209031075
"ENSG00000170891",6.63298081625776e-33,0.957145409941985
"ENSG00000170906",2.89845481433202e-27,0.932126305559359
"ENSG00000170919",2.18988468800592e-33,0.958784327105405
"ENSG00000170921",1.15853893334858e-25,0.92256449520068
"ENSG00000170989",4.95551256263947e-32,0.953999232719354
"ENSG00000171109",2.44924415562731e-32,0.955127763977798
"ENSG00000171311",7.02294892845456e-31,0.94948675391344
"ENSG00000171314",1.5040336321503e-14,0.801178475588737
"ENSG00000171490",4.85984549456951e-22,0.895379743552348
"ENSG00000171596",4.20682266984283e-26,0.92532252416312
"ENSG00000171634",2.54538711740314e-34,0.961786886786433
"ENSG00000171714",9.79820326312436e-30,0.944550051988782
"ENSG00000171720",3.01946775667559e-29,0.942293389888904
"ENSG00000171735",3.59655720504461e-32,0.954516070278433
"ENSG00000171815",5.60694760552711e-33,0.957398151174209
"ENSG00000171824",1.28435180307274e-36,0.968255367157516
"ENSG00000171858",9.54790092145903e-29,0.939887100162722
"ENSG00000171951",1.87437824253259e-32,0.955548691427646
"ENSG00000172037",9.49158087556436e-34,0.959978291160656
"ENSG00000172053",1.95592298275142e-23,0.906876334201884
"ENSG00000172115",4.3647901005607e-32,0.954204620123908
"ENSG00000172172",3.43732398233884e-22,0.896687987783034
"ENSG00000172270",7.79562970373139e-19,0.862872841686322
"ENSG00000172301",4.79172464808732e-25,0.918519633521678
"ENSG00000172354",2.6678666851166e-23,0.905825916407587
"ENSG00000172380",3.62771577461375e-31,0.950651851193604
"ENSG00000172399",2.70679896717857e-26,0.926490928066757
"ENSG00000172432",4.72954893314636e-34,0.960946128618687
"ENSG00000172500",1.33046833083697e-19,0.871538296123387
"ENSG00000172531",4.33367844564778e-20,0.876729951903857
"ENSG00000172534",1.55849752931742e-28,0.938831803887791
"ENSG00000172943",2.34542689291702e-31,0.951405958761109
"ENSG00000172954",2.41456994764972e-35,0.964818499450128
"ENSG00000172965",1.61592440753257e-20,0.881110676975469
"ENSG00000172977",1.16713846749277e-29,0.944205327013144
"ENSG00000172986",7.62144410553582e-36,0.966212335028406
"ENSG00000173110",1.32098325598432e-32,0.956093191747108
"ENSG00000173153",1.96496368756929e-24,0.914280366941334
"ENSG00000173272",1.05003113784414e-31,0.952764757780248
"ENSG00000173281",3.68572440997161e-32,0.954476790994871
"ENSG00000173349",3.89550672684681e-33,0.957940666056827
"ENSG00000173402",7.93852668788344e-33,0.956873489700308
"ENSG00000173465",6.43202969834366e-27,0.930168931051411
"ENSG00000173473",3.01010865622975e-33,0.958320506964873
"ENSG00000173511",7.69416586162052e-27,0.929720966504946
"ENSG00000173542",4.70625147457532e-33,0.957659901860021
"ENSG00000173611",6.86923288878192e-35,0.963504206749273
"ENSG00000173641",1.02851687420393e-22,0.901112751309705
"ENSG00000173674",5.02420389111076e-30,0.945846216810511
"ENSG00000173692",1.76931064113905e-19,0.87018192461274
"ENSG00000173786",1.0181064649876e-32,0.95649403672121
"ENSG00000173846",1.45136734632638e-17,0.847124667046483
"ENSG00000173905",2.76085825997456e-32,0.954937994361484
"ENSG00000173914",8.02885343664317e-33,0.956856308024249
"ENSG00000173918",3.00433975195068e-44,0.98279903366229
"ENSG00000173933",5.04925603892397e-24,0.911317086794579
"ENSG00000173992",1.39406706272346e-30,0.948247622968223
"ENSG00000174021",8.33397097930819e-35,0.963255813219438
"ENSG00000174099",4.63428884721068e-17,0.840335650398617
"ENSG00000174197",1.53182763124077e-33,0.959299109851074
"ENSG00000174231",4.43329598000795e-28,0.936515891469512
"ENSG00000174233",8.02094820629587e-34,0.96021441679514
"ENSG00000174243",1.52039821847281e-26,0.927990735201526
"ENSG00000174437",6.61911622157779e-43,0.98084579134581
"ENSG00000174444",7.14740534063306e-24,0.910199124903819
"ENSG00000174652",4.22280667149679e-33,0.95782109581339
"ENSG00000174684",4.08264657252327e-26,0.925402525383398
"ENSG00000174695",3.50859311524872e-32,0.95455575040031
"ENSG00000174738",4.06063447108601e-32,0.954321078559303
"ENSG00000174748",1.21842417185234e-25,0.922424547342459
"ENSG00000174917",3.56536495838426e-25,0.919379657943313
"ENSG00000174928",4.2680694597131e-31,0.950367718602452
"ENSG00000175104",7.88182209622071e-37,0.968793337590513
"ENSG00000175147",1.98005355792268e-32,0.955462717485028
"ENSG00000175183",3.327609367812e-26,0.9259461601008
"ENSG00000175203",4.91318972224141e-27,0.930836840172846
"ENSG00000175206",1.38462392615098e-20,0.881781482219042
"ENSG00000175215",2.9218543680278e-23,0.905515836264001
"ENSG00000175220",2.48892945745263e-27,0.932493841749728
"ENSG00000175265",2.39784481910995e-32,0.955161285742305
"ENSG00000175274",1.7680569705005e-20,0.880718106516228
"ENSG00000175283",1.34231610528421e-32,0.956068411306474
"ENSG00000175390",1.68704453627034e-25,0.921514556982279
"ENSG00000175482",8.18937480407771e-30,0.944901214760381
"ENSG00000175582",4.1297841916715e-38,0.971851402504323
"ENSG00000175756",1.41573905026999e-14,0.801639889848117
"ENSG00000175832",7.13032181493032e-34,0.96037865901059
"ENSG00000175899",1.70790215949434e-27,0.93339367464001
"ENSG00000176014",5.63181073111188e-26,0.924538927130722
"ENSG00000176046",4.8360207137516e-31,0.950148215879965
"ENSG00000176087",1.34305210258281e-34,0.962635181021503
"ENSG00000176095",2.21700970857953e-30,0.947391504949026
"ENSG00000176105",6.30796912768818e-33,0.957221130934299
"ENSG00000176171",6.46420316461604e-20,0.874905470195608
"ENSG00000176209",9.35993701793703e-32,0.952955936487287
"ENSG00000176261",1.01292979081161e-31,0.952824662817565
"ENSG00000176407",6.06925400280290e-34,0.960602371079665
"ENSG00000176678",9.83344744393706e-33,0.956547223624287
"ENSG00000176783",4.74190581256862e-33,0.957648654407062
"ENSG00000176887",1.27166659160741e-32,0.956151988125904
"ENSG00000176978",1.15404478999733e-32,0.956301605588072
"ENSG00000177076",2.44387630213284e-27,0.932537779220782
"ENSG00000177105",1.81282470094958e-32,0.95560094923424
"ENSG00000177119",2.88230874906449e-37,0.96987269095979
"ENSG00000177156",5.19148011093465e-21,0.885948369288092
"ENSG00000177370",2.00176400545008e-30,0.947581210392826
"ENSG00000177410",3.80427252529692e-25,0.919191786824254
"ENSG00000177453",7.31729176472434e-33,0.956997031605114
"ENSG00000177469",2.20495817804223e-24,0.913924167060414
"ENSG00000177479",5.92240283502207e-27,0.930374320002472
"ENSG00000177600",3.2790788521314e-29,0.942124334066416
"ENSG00000177606",8.01912073711394e-32,0.953211790749412
"ENSG00000177666",8.15215417379712e-33,0.956833152530079
"ENSG00000177685",5.01445172194647e-33,0.957565277297076
"ENSG00000177697",9.71083573341041e-17,0.835838113316254
"ENSG00000177700",4.55175850148426e-16,0.825989930523472
"ENSG00000177728",1.61183739016652e-30,0.947981320137336
"ENSG00000177731",2.42137782738582e-36,0.967542671696599
"ENSG00000177885",1.69308345066126e-28,0.938651533804899
"ENSG00000177889",5.15985042019931e-32,0.953933652281428
"ENSG00000177963",1.54999364461092e-28,0.938843692648251
"ENSG00000178104",1.23312775122364e-32,0.956199485696789
"ENSG00000178149",1.49227580219909e-30,0.948122898120522
"ENSG00000178163",1.54492715513779e-33,0.959286921102491
"ENSG00000178209",5.46653886480393e-26,0.924619323612127
"ENSG00000178467",5.58353281530096e-30,0.945643471123069
"ENSG00000178741",9.60147717582536e-33,0.956583734059958
"ENSG00000178802",4.9977744256926e-28,0.936244668828192
"ENSG00000178927",3.57683069772284e-25,0.919370368410138
"ENSG00000178952",4.40467467151769e-24,0.911752459298555
"ENSG00000178980",3.79803768850977e-24,0.912222303991602
"ENSG00000178982",9.09849776161833e-27,0.929299120267478
"ENSG00000178996",2.18273891121648e-30,0.947420487827655
"ENSG00000179091",1.47237597576674e-26,0.928073251501658
"ENSG00000179115",1.33664276844396e-25,0.92216672026111
"ENSG00000179195",5.38196513052937e-37,0.969207219700646
"ENSG00000179218",1.63532629968156e-22,0.899436295993138
"ENSG00000179222",1.46088904319457e-33,0.959366914043851
"ENSG00000179262",3.51765982924871e-30,0.946525190750648
"ENSG00000179335",3.26446183351252e-28,0.937203096685876
"ENSG00000179364",9.96224838820626e-30,0.944517428196195
"ENSG00000179526",5.29344379977349e-31,0.949988803998112
"ENSG00000179604",1.57368340884032e-29,0.943611302507705
"ENSG00000179632",3.21868478708534e-22,0.896934298569724
"ENSG00000179772",1.5340956375964e-32,0.955861284582013
"ENSG00000179889",2.65262374806345e-30,0.947056583763562
"ENSG00000179899",3.24258385663962e-32,0.954681860556981
"ENSG00000179943",3.77768815098744e-33,0.957986092655347
"ENSG00000180011",1.56518537444297e-33,0.959268266199939
"ENSG00000180263",1.45797470081565e-36,0.968114135805376
"ENSG00000180398",7.73518474420605e-26,0.92367678742415
"ENSG00000180596",7.6422481066658e-29,0.940360365986633
"ENSG00000180879",5.46628543523256e-26,0.924619448680752
"ENSG00000181004",1.02899940263484e-24,0.916251555132687
"ENSG00000181027",2.45907869532372e-33,0.958615906239701
"ENSG00000181029",1.99209804154149e-31,0.951685232954651
"ENSG00000181126",7.83764449727472e-29,0.940306890478846
"ENSG00000181458",3.79580856758111e-36,0.96702754625198
"ENSG00000181744",3.42686138951052e-33,0.958129928962323
"ENSG00000181789",4.79862437420185e-27,0.930895026889915
"ENSG00000181924",3.24298362848219e-24,0.912720367531812
"ENSG00000182087",1.44990033136396e-28,0.938988554402874
"ENSG00000182117",3.54092829503747e-24,0.912443645417097
"ENSG00000182149",4.71418599793098e-38,0.971720898191647
"ENSG00000182154",5.01144139687144e-22,0.895262864157974
"ENSG00000182165",7.6428391805194e-33,0.956931083146249
"ENSG00000182180",1.93291577555602e-30,0.947646059011014
"ENSG00000182196",4.968921126385e-23,0.903683762135642
"ENSG00000182197",7.42327946980717e-35,0.96340472962358
"ENSG00000182208",5.80713656152747e-30,0.945567851701407
"ENSG00000182318",6.274693537696e-33,0.957229094596718
"ENSG00000182446",4.03339310989939e-33,0.957889154858054
"ENSG00000182473",6.83587826159247e-25,0.917473342013503
"ENSG00000182481",7.14709007552401e-32,0.953401376322791
"ENSG00000182484",4.8735183834528e-23,0.903751305169958
"ENSG00000182512",6.62794046745891e-33,0.957146556682729
"ENSG00000182534",5.18595633672238e-39,0.973819350753183
"ENSG00000182551",2.43892828260644e-31,0.951338851641956
"ENSG00000182568",9.30906911607665e-34,0.960005596901433
"ENSG00000182712",2.90765168870251e-30,0.946884353666771
"ENSG00000182768",4.73868550368414e-24,0.911519731120931
"ENSG00000182774",1.51159469458777e-20,0.881400992695802
"ENSG00000182809",7.67029898349161e-20,0.874116085303317
"ENSG00000182871",4.30962703779302e-23,0.904178556877048
"ENSG00000182899",8.86965966856549e-25,0.916697451512804
"ENSG00000182944",7.70342315756264e-33,0.956919109784084
"ENSG00000182979",9.52121112667273e-32,0.952927578339863
"ENSG00000183020",7.00557829254417e-32,0.953434229766034
"ENSG00000183023",5.69630399291384e-26,0.924508169115322
"ENSG00000183087",7.06941373025965e-31,0.94947498205097
"ENSG00000183161",2.90576653184911e-32,0.954856685571235
"ENSG00000183255",2.1948449850581e-29,0.94294238378724
"ENSG00000183291",1.55518748445113e-32,0.955840049501482
"ENSG00000183444",6.67918310764671e-35,0.963540120085817
"ENSG00000183576",1.8716597557865e-37,0.970324261461741
"ENSG00000183605",9.97691275224533e-32,0.95284988238628
"ENSG00000183628",2.25458638861178e-27,0.93273133534767
"ENSG00000183648",9.62934324386664e-28,0.93473918384381
"ENSG00000183671",8.2877123625559e-33,0.956808081588667
"ENSG00000183688",2.36587418844698e-33,0.958672114560511
"ENSG00000183723",4.23694019594467e-32,0.954252588758036
"ENSG00000183726",1.06529008087197e-36,0.968462509006138
"ENSG00000183828",1.33530260876244e-31,0.952362523862194
"ENSG00000184007",2.53154214183706e-33,0.958573607715049
"ENSG00000184009",9.61999241028797e-30,0.944586094831015
"ENSG00000184014",1.09776302106077e-33,0.959773126229691
"ENSG00000184076",2.32544687426814e-26,0.926888904122481
"ENSG00000184110",4.71199402802378e-30,0.945969065303022
"ENSG00000184260",5.69173323388328e-18,0.852369561863473
"ENSG00000184319",4.85055100005976e-31,0.950142932512425
"ENSG00000184432",9.18184324441613e-32,0.952987804660922
"ENSG00000184436",4.36586846429968e-25,0.918791427648428
"ENSG00000184441",8.69683881085381e-33,0.956734744113961
"ENSG00000184481",1.37312180730565e-35,0.965507908088478
"ENSG00000184489",5.85140336454161e-26,0.924435550783489
"ENSG00000184557",7.61044515260887e-22,0.893659340668628
"ENSG00000184575",2.11486753663078e-28,0.938164695210738
"ENSG00000184588",1.50176862692317e-37,0.970551893241662
"ENSG00000184634",2.40226976616581e-34,0.961864469870135
"ENSG00000184640",1.44201962646462e-31,0.952233105981021
"ENSG00000184678",8.84371459182157e-24,0.909506735814628
"ENSG00000184697",5.50407303826541e-31,0.949919818023132
"ENSG00000184702",2.96585275447175e-27,0.93207066244207
"ENSG00000184845",1.54302289519947e-24,0.91502257813574
"ENSG00000184887",2.12619814849134e-30,0.947469276959642
"ENSG00000185024",1.36303194226287e-30,0.948288803196358
"ENSG00000185033",6.40815538522185e-35,0.96359307838196
"ENSG00000185105",4.40299991380786e-32,0.954190546715436
"ENSG00000185112",1.19430396301978e-36,0.968336047911535
"ENSG00000185122",6.58017362435532e-31,0.949602855309233
"ENSG00000185129",4.29050426610558e-29,0.941569765929757
"ENSG00000185340",1.25900958690805e-31,0.952461310026235
"ENSG00000185359",6.88884991341638e-33,0.957088273399587
"ENSG00000185437",6.88420436639739e-30,0.945238936337629
"ENSG00000185475",2.16661901647783e-35,0.964951922349845
"ENSG00000185483",4.47753219471116e-28,0.936493467803026
"ENSG00000185504",7.08296663120178e-30,0.945183712562481
"ENSG00000185551",3.24369321454989e-33,0.958210772927654
"ENSG00000185567",2.94558221284174e-31,0.951013494316121
"ENSG00000185619",1.56802698916193e-33,0.959265668118487
"ENSG00000185624",1.86419513563696e-30,0.947713046411584
"ENSG00000185641",1.41669483651105e-27,0.933835738689395
"ENSG00000185651",5.02025519180852e-35,0.963903547104696
"ENSG00000185787",1.0652072524284e-21,0.892350010814992
"ENSG00000185825",8.46378220492372e-28,0.935038230880853
"ENSG00000185880",1.51576681295485e-35,0.965388189921145
"ENSG00000186010",7.28411924851151e-21,0.884527742471757
"ENSG00000186162",4.71260663873955e-18,0.85340339104464
"ENSG00000186318",2.80519707843933e-36,0.967374982251961
"ENSG00000186340",5.67472382500019e-17,0.839117846088173
"ENSG00000186439",6.22440997616889e-36,0.966451229830065
"ENSG00000186468",2.28774585457154e-18,0.85728920214565
"ENSG00000186487",1.68563494949222e-20,0.880926570385956
"ENSG00000186577",2.43624763058234e-31,0.951340740794931
"ENSG00000186635",7.28908280370169e-33,0.957002878595289
"ENSG00000186665",3.64277454261477e-30,0.946459010093507
"ENSG00000186919",9.99102711966905e-32,0.95284753092753
"ENSG00000187098",2.94652922221781e-32,0.954834517552349
"ENSG00000187134",5.6754917184027e-37,0.969149944907956
"ENSG00000187189",2.08392866889369e-31,0.951608315357203
"ENSG00000187193",6.54106873583239e-33,0.957166454300435
"ENSG00000187446",3.60214730465831e-34,0.961317951413373
"ENSG00000187479",7.13278791952167e-33,0.957035675130072
"ENSG00000187498",5.76393643878402e-34,0.960673764626091
"ENSG00000187514",5.34822576212398e-23,0.903427017431625
"ENSG00000187531",7.6427474793177e-26,0.923709634050818
"ENSG00000187607",1.77560962960491e-33,0.959087187468419
"ENSG00000187678",6.27097717615355e-38,0.971437433177017
"ENSG00000187720",2.56586429556238e-36,0.967476722048382
"ENSG00000187954",4.50673923523881e-27,0.931049544983213
"ENSG00000187961",1.14991305972978e-32,0.956307124636185
"ENSG00000188026",1.01110715652658e-33,0.959889241903008
"ENSG00000188070",6.87395305507094e-32,0.953465367299026
"ENSG00000188153",5.81902230210569e-29,0.940934550709587
"ENSG00000188176",5.94119150243515e-31,0.949784422749781
"ENSG00000188290",1.21864294181488e-28,0.939363953545207
"ENSG00000188677",1.62566195956441e-31,0.952030618116305
"ENSG00000188690",2.20381075949536e-30,0.947402615865935
"ENSG00000188846",1.1112178753856e-26,0.928792601288082
"ENSG00000188895",3.52241031105785e-34,0.961348356498328
"ENSG00000188958",1.20277804133218e-32,0.956237908751715
"ENSG00000189171",2.14901488124035e-20,0.879861973594436
"ENSG00000189266",2.80464447945378e-33,0.958424042862374
"ENSG00000189298",3.08346919628465e-26,0.926147678978215
"ENSG00000189306",2.05756142840704e-30,0.947530212381017
"ENSG00000189376",1.53663673856411e-32,0.955858711364396
"ENSG00000189403",5.99342198928729e-26,0.924370664330062
"ENSG00000196083",1.51261841384288e-41,0.978641295076398
"ENSG00000196136",8.9597132695223e-32,0.953028398325776
"ENSG00000196177",1.30207591983576e-32,0.956115479320213
"ENSG00000196182",5.40552615649335e-31,0.949951771754917
"ENSG00000196262",8.9909228333082e-18,0.849832713528235
"ENSG00000196275",1.24637162201213e-32,0.95618300374637
"ENSG00000196305",1.71166088514191e-30,0.947870664031818
"ENSG00000196365",1.92866778844029e-29,0.943203285331036
"ENSG00000196396",6.14884399902999e-27,0.930281038897694
"ENSG00000196411",5.74038425768503e-29,0.940963064202302
"ENSG00000196419",1.23842624498768e-28,0.939329262480273
"ENSG00000196465",6.77746530729154e-28,0.935549927424597
"ENSG00000196510",7.30893440308584e-33,0.95699876160215
"ENSG00000196531",8.88654926737367e-24,0.909490961345201
"ENSG00000196569",2.10374733024958e-30,0.9474889974412
"ENSG00000196611",4.97906588787216e-30,0.94586351506364
"ENSG00000196642",1.15788946732312e-31,0.952601534199231
"ENSG00000196730",1.59488531884247e-32,0.955800824473881
"ENSG00000196787",5.49294300980148e-20,0.875651821842762
"ENSG00000196839",2.90397015306668e-29,0.942373151188298
"ENSG00000196878",3.30677552966766e-28,0.937174334153152
"ENSG00000196914",8.00679341786906e-32,0.953214329424449
"ENSG00000196922",3.50374084569401e-34,0.961355571330316
"ENSG00000196923",9.43666220382503e-21,0.883429037719847
"ENSG00000196968",2.81274813040548e-35,0.964629665138968
"ENSG00000196976",2.52288660407252e-29,0.942659900086666
"ENSG00000197043",4.96772156461713e-23,0.903684603627667
"ENSG00000197063",2.69780545151949e-31,0.951165234416178
"ENSG00000197081",4.29674749953434e-24,0.911831302052458
"ENSG00000197102",8.94747722905982e-21,0.883655835311347
"ENSG00000197157",1.16547359369288e-19,0.872163123116276
"ENSG00000197321",8.64813327781096e-34,0.960108995568981
"ENSG00000197355",4.56642446563976e-30,0.946029050139649
"ENSG00000197444",4.17172860495499e-29,0.941627931626907
"ENSG00000197448",9.70181080991685e-23,0.901321747323159
"ENSG00000197451",2.830233799307e-30,0.946935045688717
"ENSG00000197562",6.818958260325e-33,0.95710367467433
"ENSG00000197565",2.29099592065543e-22,0.89819865688113
"ENSG00000197579",2.93196205234635e-33,0.95835905911855
"ENSG00000197601",9.70907933182117e-26,0.923053041217942
"ENSG00000197616",3.29853381046254e-25,0.91960438227692
"ENSG00000197622",9.70763309937061e-34,0.959946614288295
"ENSG00000197694",5.22699092033959e-28,0.936142880319962
"ENSG00000197702",7.44107842946981e-36,0.96624068130933
"ENSG00000197714",4.13371192310117e-34,0.961130450635005
"ENSG00000197746",3.25061521861333e-31,0.950842753446999
"ENSG00000197756",1.68678922016696e-28,0.938659651680579
"ENSG00000197852",1.46966916448811e-32,0.955927936594162
"ENSG00000197956",6.52958004928771e-16,0.823596917859414
"ENSG00000197958",3.72143706013339e-27,0.931518765878366
"ENSG00000198034",2.92871879150334e-32,0.954844166820867
"ENSG00000198125",2.85865649330584e-30,0.946916281446449
"ENSG00000198160",3.50788448018407e-35,0.964354619728157
"ENSG00000198168",1.84933613289164e-29,0.943287785970026
"ENSG00000198198",3.3816439201745e-32,0.954614740804271
"ENSG00000198336",1.69190460365901e-23,0.907362801418321
"ENSG00000198356",9.86014233698584e-36,0.965905994722261
"ENSG00000198408",7.1312726236961e-34,0.960378473338232
"ENSG00000198420",1.91432473304054e-37,0.970300859046004
"ENSG00000198467",2.37430770855991e-27,0.9326071815863
"ENSG00000198523",6.24306997002218e-44,0.98235601044118
"ENSG00000198561",2.06954555673195e-39,0.97464556796782
"ENSG00000198586",4.88610245283533e-32,0.954022103683795
"ENSG00000198612",4.49294414670826e-32,0.954157877821175
"ENSG00000198626",3.70343338056471e-16,0.827341661965299
"ENSG00000198668",1.68080587493549e-38,0.972721805062578
"ENSG00000198700",9.69755741175344e-34,0.959948076373217
"ENSG00000198712",3.47976425836235e-33,0.95810735436912
"ENSG00000198728",1.72000047858355e-27,0.93337692273791
"ENSG00000198729",1.20708343665404e-27,0.934211968585194
"ENSG00000198755",3.70847840329795e-23,0.90469783827639
"ENSG00000198756",2.21687012871201e-33,0.958766568529366
"ENSG00000198763",1.71845916559051e-23,0.907310684964319
"ENSG00000198786",9.35603450628117e-24,0.909322706488796
"ENSG00000198791",5.81162785820417e-33,0.957344355009467
"ENSG00000198804",5.11094152990897e-33,0.957536803244976
"ENSG00000198812",1.90986406513052e-21,0.890035651417725
"ENSG00000198833",2.55270300349011e-35,0.964749795790081
"ENSG00000198853",1.23565596767003e-29,0.94409243896191
"ENSG00000198886",6.92438982779062e-29,0.940568829912476
"ENSG00000198887",2.25066178697364e-32,0.955261254031002
"ENSG00000198888",8.58052900747929e-17,0.836600037450888
"ENSG00000198901",5.36430813651823e-32,0.953870492672119
"ENSG00000198911",3.69487502966844e-34,0.961283398471332
"ENSG00000198931",6.96459559229886e-30,0.94521641783657
"ENSG00000198954",7.03876086617089e-32,0.953426469045866
"ENSG00000198959",2.46781381761377e-28,0.937824561998322
"ENSG00000198960",1.60006450539988e-29,0.943578068265697
"ENSG00000199270",6.13530713429523e-18,0.851956375564167
"ENSG00000199293",1.36708613379002e-14,0.801906051216808
"ENSG00000199334",6.13530713429523e-18,0.851956375564167
"ENSG00000199337",6.13530713429523e-18,0.851956375564167
"ENSG00000199352",6.13530713429523e-18,0.851956375564167
"ENSG00000199396",6.13530713429523e-18,0.851956375564167
"ENSG00000199910",6.13530713429523e-18,0.851956375564167
"ENSG00000200087",5.91194756246208e-17,0.838870371668012
"ENSG00000200343",6.13530713429523e-18,0.851956375564167
"ENSG00000200370",6.13530713429523e-18,0.851956375564167
"ENSG00000200381",6.13530713429523e-18,0.851956375564167
"ENSG00000200624",6.13530713429523e-18,0.851956375564167
"ENSG00000201355",6.13530713429523e-18,0.851956375564167
"ENSG00000201588",6.13530713429523e-18,0.851956375564167
"ENSG00000201793",8.12680215335423e-15,0.805817580082058
"ENSG00000201925",6.13530713429523e-18,0.851956375564167
"ENSG00000202241",2.06575590011414e-31,0.951623274112363
"ENSG00000202257",6.13530713429523e-18,0.851956375564167
"ENSG00000202521",6.13530713429523e-18,0.851956375564167
"ENSG00000202526",6.13530713429523e-18,0.851956375564167
"ENSG00000203485",7.86023501910843e-33,0.956888535265218
"ENSG00000203588",1.50665617602354e-28,0.938905273492393
"ENSG00000203706",4.03028504766847e-20,0.877058053825043
"ENSG00000203879",3.63463275093794e-35,0.96431021221115
"ENSG00000204120",2.87566483747145e-29,0.942393164654729
"ENSG00000204186",3.65775188182357e-33,0.958033760870446
"ENSG00000204219",5.01176766706851e-31,0.950085314708263
"ENSG00000204256",2.51267639996477e-16,0.829852642075145
"ENSG00000204272",3.06632790414827e-25,0.919814672077372
"ENSG00000204310",3.67653148162402e-31,0.950628551025957
"ENSG00000204351",2.38825129838027e-25,0.92053030676291
